feature,importance_mean,importance_std
make_model_BMW_X1,0.0,0.0
make_model_BMW_X3,0.0,0.0
make_model_CHEVROLET_COBALT,0.0,0.0
make_model_Dodge_Neon,4.179097375779747,0.4279925190084042
make_model_Ford_F-150,0.0,0.0
make_model_Honda_Accord,0.0,0.0
make_model_Honda_Civic,0.0,0.0
make_model_Jeep_Grand Cherokee,0.0,0.0
make_model_Jeep_Wrangler Sahara,0.0,0.0
make_model_Mercedes-Benz_S-Class,0.0,0.0
make_model_Nissan_Rogue,-1.1343942987130504,0.9477490908743805
make_model_Subaru_Forester,0.0,0.0
make_model_Subaru_Outback,0.1482681043442426,1.0911995322688992
make_model_Toyota_Camry,0.0,0.0
make_model_Toyota_Venza,0.0,0.0
make_model_other,16.204192209916254,7.936627088274099
color_Gray,0.0,0.0
color_Silver,0.0,0.0
color_beige,10.464131885218375,0.600447252588856
color_black,-7.154501414972583,28.535007615264032
color_blue,-57.676922906510846,59.305725248300064
color_brown,26.354488852841495,0.9683925073374978
color_cream,0.0,0.0
color_custom,0.0,0.0
color_gray,7.19308247274621,14.164036003949064
color_green,7.201658497847893,0.5552921192815727
color_grey,0.9912266433490003,15.168936282790051
color_maroon,0.0,0.0
color_purple,0.0,0.0
color_red,44.406917984244686,12.418360685342329
color_silver,-2.8050085501090507,3.6741454677705887
color_white,-17.8960062974611,35.21978797322617
color_yellow,0.0,0.0
condition_excellent,41.72895630868315,4.975687502166057
condition_fair,25.078778269393478,13.41941884475463
condition_good,23.75326930098181,34.540136545529265
condition_like_new,43.87553377018848,33.96190066133604
condition_new,0.0,0.0
condition_salvage,0.0,0.0
transmission_automatic,0.36542310842760345,8.985346760136512
transmission_manual,-4.561882288889137,7.771944154799143
fuel_diesel,7.3941997333748075,17.908376647985712
fuel_electric,11.422616362612644,0.0
fuel_gas,7.974467874803304,6.583443277344629
fuel_gasoline,5.035859720458211,0.6718188335024023
fuel_hybrid,0.2270052406414834,1.9750667414993683
fuel_natural gas,0.0,0.0
fuel_other,0.0,0.0
city_Ansonia,0.0,0.0
city_Berlin,0.0,0.0
city_Bethany,-0.1384237295736966,4.047414997424763
city_Branford,21.66172904614341,20.440923274087496
city_Bridgeport,195.86728571376625,106.24115309578991
city_Bronx,11.109970938823789,0.5273338722112638
city_Cheshire,0.0,0.0
city_Clinton,0.0,0.0
city_Danbury,0.0,0.0
city_Deep River,0.0,0.0
city_Derby,0.0,0.0
city_East Granby,-2.0595100539836495,2.8830845548337165
city_East Haven,0.0,0.0
city_Ellington,0.0,0.0
city_Fairfield,0.0,0.0
city_Guilford,0.0,0.0
city_Hamden,0.0,0.0
city_Hudson,51.111887055519944,14.138277827422202
city_Killingworth,0.0,0.0
city_Lake Crystal,0.0,0.0
city_Madison,-7.587444763949679,0.8988717293894459
city_Manchester,0.0,0.0
city_Meriden,-1.3825077082961799,9.442467391215462
city_Middlebury,-0.40952802077954403,0.5867814274626909
city_Milford,18.025154969312645,31.838616278574285
city_Nashua,0.0,0.0
city_Naugatuck,0.4513841768188286,0.7721739498670899
city_New Haven,-32.74126349186063,54.841383579700015
city_New Milford,-5.712753482235348,2.8916521965528843
city_North Branford,0.0,0.0
city_North Haven,-20.5930155976017,129.93514479610883
city_Norwalk,0.0,0.0
city_Oakville,-5.397296288311191,10.794592576622382
city_Old Saybrook,2.0142984419151615,4.878369352565711
city_Orange,0.0,0.0
city_Oxford,0.0,0.0
city_Patterson,0.0,0.0
city_Poughkeepsie,0.0,0.0
city_Shelton,0.9204507247432048,110.099504492203
city_Southbury,0.43291995369127106,0.7008457426527167
city_Stamford,-10.795823591654516,2.44420003627407
city_Stratford,0.6659995979098312,1.0285931288296417
city_Trumbull,-0.40471077824331586,0.5289105846699165
city_Upper Saddle River,0.0,0.0
city_Wallingford,65.12005061346318,32.88736614492501
city_Waterbury,0.0,0.0
city_West Hartford,0.0,0.0
city_West Haven,17.072534100793927,11.561080517531572
city_West Springfield,0.0,0.0
city_Wolcott,0.0,0.0
state_CT,129.79357211444477,23.974484850243684
state_MA,0.0,0.0
state_MN,0.0,0.0
state_NH,153.87085242352495,48.22368516827173
state_NJ,0.0,0.0
state_NY,8.719557695272488,13.368714920659528
age,1385.4791530834175,353.7959871007483
mileage_num,2178.3891198312094,501.3312441217593
