feature,importance_mean,importance_std
make_model_Audi_Q3,2.4875965797618846,0.11872131408001411
make_model_CHEVROLET_COBALT,7.723678918768655,1.110434959042557
make_model_Cadillac_ATS-4 AWD Sport Sedan,0.0,0.0
make_model_Dodge_Neon,0.5205769097018674,0.31346281610829513
make_model_Ford_F-350,0.0,0.0
make_model_Honda_Civic LX,0.0,0.0
make_model_Jeep_Grand Cherokee,5.094258120675295,1.00870244562484
make_model_Land Rover_Range Rover Sport,0.0,0.0
make_model_Nissan_Rogue,0.0,0.0
make_model_Subaru_Crosstrek,0.0,0.0
make_model_Subaru_Forester,0.9211315132790332,0.022635419179641757
make_model_Subaru_Outback,4.811983668910398,1.480022534784385
make_model_Toyota_Camry,0.0,0.0
make_model_Toyota_Venza,0.3111993523996716,0.6980472465078184
make_model_Volkswagen_Jetta Sedan,0.0,0.0
make_model_other,29.212642486388994,18.83342470193572
color_Gray,0.0,0.0
color_Silver,0.0,0.0
color_Tan,0.0,0.0
color_beige,4.308544625719423,0.5105192975428309
color_black,90.18492494129205,15.63755446738945
color_blue,46.148885279008844,18.6122545156691
color_brown,11.5071687251183,7.2437488836755
color_burgundy,0.0,0.0
color_cream,0.0,0.0
color_custom,0.0,0.0
color_gold,0.0,0.0
color_gray,6.841233695665778,8.572511104905887
color_green,2.858782368988068,2.116959843532929
color_grey,59.9574318977051,13.547803892954612
color_maroon,0.0,0.0
color_maroon/silver,0.3138227792064754,0.0
color_purple,0.0,0.0
color_red,28.95667322731906,26.417606606203755
color_silver,12.902769979691039,4.369243329685517
color_white,98.3825865106015,26.818525857010897
color_yellow,0.0,0.0
condition_excellent,81.32308888379512,27.50647886428936
condition_fair,52.66701427672005,37.13493671926182
condition_good,108.96387703269265,17.260889527104812
condition_like_new,6.512048073070128,37.40506723966414
condition_new,0.0,0.0
condition_salvage,51.02737999212968,27.474904142317417
transmission_automatic,114.89460293315969,4.263894894293125
transmission_manual,42.543788654155925,7.721667064425721
fuel_CNG,0.0,0.0
fuel_diesel,19.784855835022064,8.615610891367277
fuel_electric,0.0,0.0
fuel_gas,7.799506173394548,4.8460383711182935
fuel_gasoline,3.836871985153448,0.41533637260763495
fuel_hybrid,5.624237062951124,0.7968044463982853
fuel_natural gas,0.0,0.0
fuel_other,0.0,0.0
city_Ansonia,6.781107277631145,0.8112680931665501
city_Berlin,0.0,0.0
city_Bethany,-0.6039788685601707,1.4420968119663098
city_Branford,62.033902152817156,23.59657899457671
city_Bridgeport,164.76523749453207,46.57667642562524
city_Bronx,16.856561961645184,3.8443584680077554
city_Cheshire,9.658068728263606,0.14291141437552143
city_Clinton,0.0,0.0
city_Danbury,0.0,0.0
city_Deep River,0.0,0.0
city_Derby,10.985930299378651,1.682969289259958
city_East Granby,16.08507120313552,4.748485236777944
city_Ellington,0.0,0.0
city_Fairfield,0.0,0.0
city_Guilford,0.0,0.0
city_Hamden,0.0,0.0
city_Hudson,12.296440583857839,11.322282689095651
city_Killingworth,0.0,0.0
city_Lake Crystal,0.0,0.0
city_Madison,0.0,0.0
city_Manchester,0.0,0.0
city_Meriden,33.65493655104656,8.27115709754005
city_Middlebury,0.6884904545113386,0.0
city_Milford,-1.4336273705207532,0.12666586212904976
city_Nashua,0.0,0.0
city_Naugatuck,0.0,0.0
city_New Haven,-0.6343094043043493,4.211106872780784
city_New Milford,1.0533633792380896,0.05723225721345064
city_Newtown,0.41227328026889154,0.11379224549000357
city_North Branford,0.0,0.0
city_North Haven,311.8463471319595,443.95419555971466
city_Norwalk,3.2214331585500986,0.4111746756860912
city_Oakville,0.0,0.0
city_Old Saybrook,0.0,0.0
city_Orange,0.0,0.0
city_Oxford,0.0,0.0
city_Patterson,0.0,0.0
city_Poughkeepsie,0.0,0.0
city_Shelton,89.69236286138349,30.490113122086836
